Username,Compound Score,Negative Score,Neutral Score,Postive Score,Tweet_Date,Tweet_Text,Tweets Ago
@CNN,0.0,0.0,1.0,0.0,Mon Apr 09 12:04:23 +0000 2018,What cities and states are doing about guns since the Parkland shooting https://t.co/x2gNmQqcvg https://t.co/q70mtKVUqn,65
@CNN,0.0,0.0,1.0,0.0,Mon Apr 09 12:03:04 +0000 2018,Designing for hedonists: The evolution of nightclub interiors https://t.co/PJKGBCwL2b via @CNNStyle https://t.co/osJPpj5Jlo,66
@CNN,-0.66,0.252,0.748,0.0,Mon Apr 09 11:59:06 +0000 2018,"A disaster was narrowly averted in eastern India on Saturday after a runaway train carrying up to 1,000 passengers… https://t.co/VGZeMMBqZ9",67
@CNN,0.0,0.0,1.0,0.0,Mon Apr 09 11:56:02 +0000 2018,"How President Trump might counter ""Animal Assad"" https://t.co/1UCL0ugNRt | via @CNNOpinion https://t.co/6Vxl00eqbc",68
@CNN,0.586,0.0,0.759,0.241,Mon Apr 09 11:51:07 +0000 2018,16-year-old breaks Commonwealth Games record to win shooting gold for India https://t.co/ckEnqdDG2p https://t.co/Y7CYQy1zrp,69
@CNN,-0.382,0.178,0.822,0.0,Mon Apr 09 11:44:06 +0000 2018,Here's everything you need to know about the US-China trade battle https://t.co/qfAXCtoeph https://t.co/qc6MwmahAG,70
@CNN,-0.542,0.231,0.769,0.0,Mon Apr 09 11:39:27 +0000 2018,"Oklahoma teachers will continue their walkout for a sixth day today, maintaining their pressure on state legislator… https://t.co/FdYFsxlo0U",71
@CNN,-0.612,0.417,0.583,0.0,Mon Apr 09 11:38:04 +0000 2018,"Lightning strike kills 1, injures 4 in Florida https://t.co/iDZeD9keEh https://t.co/MnHKWwyfzB",72
@CNN,0.0,0.0,1.0,0.0,Mon Apr 09 11:31:05 +0000 2018,Atlanta is the world's busiest airport for another year. Here's the rest of the list: https://t.co/qy5qAnTwjG,73
@CNN,0.0,0.0,1.0,0.0,Mon Apr 09 11:30:06 +0000 2018,"As images of Syrian children gasping and convulsing spread around the world, President Trump and other internationa… https://t.co/4UF8wtRLft",74
@CNN,-0.625,0.186,0.814,0.0,Mon Apr 09 11:26:30 +0000 2018,"RT @NewDay: ""They're really very ordinary,"" says @npwcnn of British ISIS terrorists called ""the Beatles.""

""Unextraordinary people to some…",75
@CNN,-0.123,0.066,0.934,0.0,Mon Apr 09 11:26:19 +0000 2018,"Two of the most wanted fighters from the British ISIS cell called ""the Beatles"" have called some of the group's act… https://t.co/TJ5ez1pFVh",76
@CNN,0.0,0.0,1.0,0.0,Mon Apr 09 11:26:05 +0000 2018,US military resumes air operations in Djibouti https://t.co/tb7GCGzpIl https://t.co/dMKZRtdHaw,77
@CNN,-0.66,0.318,0.568,0.114,Mon Apr 09 11:20:03 +0000 2018,Ferrari mechanic suffers a broken leg after being hit by a car during a pit stop at the Bahrain Grand Prix https://t.co/Hz9pxAiJFO,78
@CNN,0.318,0.0,0.881,0.119,Mon Apr 09 11:16:03 +0000 2018,Life coach Tony Robbins apologized for his comments about the #MeToo movement after suggesting during a March event… https://t.co/iWTVDtKsqB,79
@CNN,0.0,0.0,1.0,0.0,Mon Apr 09 11:12:06 +0000 2018,Advocacy groups claim YouTube illegally collects data from kids https://t.co/cekqlCi0z1 https://t.co/zjlS4plfp6,80
@CNN,-0.459,0.16,0.84,0.0,Mon Apr 09 11:10:34 +0000 2018,The FDA worried this drug was risky. Now doctors are concerned about the report of more than 700 deaths in the less… https://t.co/7v8OKBAdFh,81
@CNN,0.0,0.0,1.0,0.0,Mon Apr 09 11:06:04 +0000 2018,Cambridge Analytica whistleblower says data could've come from more than 87 million users and be stored in Russia… https://t.co/Ul43cBSA1l,82
@CNN,-0.402,0.153,0.847,0.0,Mon Apr 09 11:00:09 +0000 2018,"5 things for Monday:

- Syria
- Alaska 'bathroom bill'
- Hungary election
- Canada bus crash
- Tony Robbins and… https://t.co/4MGWimP6ee",83
@CNN,-0.802,0.444,0.556,0.0,Mon Apr 09 10:58:02 +0000 2018,Army identifies two soldiers killed in Kentucky helicopter crash https://t.co/Dqje3GDcLG https://t.co/rXwFCMGiXH,84
@CNN,-0.318,0.246,0.628,0.126,Mon Apr 09 10:52:06 +0000 2018,Syria attack response looms over John Bolton's first week as national security adviser https://t.co/iqhidMOnZO https://t.co/YKp7r5Vlt0,85
@CNN,0.0,0.0,1.0,0.0,Mon Apr 09 10:50:07 +0000 2018,"When Congress returns Monday from a two-week recess, all eyes will be on Facebook CEO Mark Zuckerberg as he takes t… https://t.co/rvKkEqwlqD",86
@CNN,-0.459,0.25,0.75,0.0,Mon Apr 09 10:46:04 +0000 2018,"A year after the US attacked Syria, what's changed? https://t.co/fD4i63D5cc https://t.co/T2skoyLYDv",87
@CNN,0.226,0.14,0.628,0.232,Mon Apr 09 10:45:04 +0000 2018,Should Democrats worry that a blue wave is being treated like a sure thing? | Analysis by @zbyronwolf … https://t.co/ic7X2vHlwu,88
@CNN,-0.625,0.389,0.611,0.0,Mon Apr 09 10:41:02 +0000 2018,"Muenster van attack driver acted alone, police say https://t.co/0ImvR5IoMW https://t.co/BweBbbfH2O",89
@CNN,0.0,0.0,1.0,0.0,Mon Apr 09 10:35:35 +0000 2018,Bill Cosby's retrial begins in Pennsylvania today -- the first time the comedian's case returns to court since the… https://t.co/mKOcWGBE5R,90
@CNN,0.0,0.0,1.0,0.0,Mon Apr 09 10:35:05 +0000 2018,"Republican Sen. John McCain says President Trump ""emboldened"" Syrian leader Bashar al-Assad with comments on US wit… https://t.co/2Dm4Cpqyla",91
@CNN,0.0,0.0,1.0,0.0,Mon Apr 09 10:31:07 +0000 2018,"New Trump adviser is ""not much of a carrot man"" https://t.co/5yAePVYewm | via @CNNopinion https://t.co/Cib9B7ZUTl",92
@CNN,-0.318,0.112,0.837,0.051,Mon Apr 09 10:26:01 +0000 2018,Several cities and states have taken matters into their own hands on gun regulation since the February 14 Parkland… https://t.co/f9mmASATVg,93
@CNN,0.0,0.0,1.0,0.0,Mon Apr 09 10:21:02 +0000 2018,New details about the birth of the third child of the Duke and Duchess of Cambridge have been revealed by Kensingto… https://t.co/A6r1pHeuqm,94
@CNN,-0.166,0.142,0.858,0.0,Mon Apr 09 10:15:07 +0000 2018,"Ad boycott continues, but Laura Ingraham is coming back https://t.co/A9aXH4c6Tb https://t.co/KBp3OW1IMd",95
@CNN,-0.71,0.269,0.731,0.0,Mon Apr 09 10:12:04 +0000 2018,"The US denied attacking a Syrian airfield on Sunday, hours after President Donald Trump tweeted ""Animal Assad"" woul… https://t.co/KAoUrZQTf4",96
@CNN,0.361,0.0,0.828,0.172,Mon Apr 09 10:06:04 +0000 2018,Jimmy Kimmel apologizes for jabs at Fox News host Sean Hannity https://t.co/fZDKYMkN5H https://t.co/WWKAqAwmj3,97
@CNN,0.0,0.0,1.0,0.0,Mon Apr 09 09:59:03 +0000 2018,"Stormy Daniels' attorney has once again filed a motion to depose President Donald Trump and his lawyer, Michael Coh… https://t.co/NjypxY1Pex",98
@CNN,-0.153,0.071,0.929,0.0,Mon Apr 09 09:57:23 +0000 2018,"Are you one of the 87 million Facebook users affected by the Cambridge Analytica data breach?

CNN wants to hear fr… https://t.co/ceSEBdQnht",99
@FOX,0.318,0.0,0.753,0.247,Mon Apr 09 06:18:01 +0000 2018,RT @aprilwensel: Please let this sink in. https://t.co/mVGNssAj4o,0
@FOX,0.67,0.0,0.792,0.208,Mon Apr 09 05:28:37 +0000 2018,"RT @the_patima: *ahem* excuse me, I've kind of just found one of the best things on the internet:

https://t.co/h4IaRZ3RQC

10/10 way to le…",1
@FOX,0.095,0.153,0.678,0.169,Mon Apr 09 05:26:52 +0000 2018,"@itchymutt I understand! 😇 AU actually has 4-5 hour overlap with SF, so it’s quite good. Worse with Europe.",2
@FOX,0.631,0.0,0.795,0.205,Mon Apr 09 04:52:52 +0000 2018,"I believe @buffer is one of the best examples of great hiring practices, but this might be one of my favourite deta… https://t.co/rOP56Hr1o3",3
@FOX,0.0,0.0,1.0,0.0,Mon Apr 09 04:13:14 +0000 2018,"A short introduction to what information should be covered by conference organisers, especially when seeking speake… https://t.co/Hwa3EFtDpB",4
@FOX,0.67,0.0,0.593,0.407,Mon Apr 09 04:04:56 +0000 2018,"@itchymutt ah, understood. Thank you. I guess I don’t qualify then. :)",5
@FOX,0.0,0.0,1.0,0.0,Mon Apr 09 04:02:08 +0000 2018,"@itchymutt — ahh, that product design posting is remote, but only US-based candidates?",6
@FOX,0.0,0.0,1.0,0.0,Mon Apr 09 03:20:20 +0000 2018,"RT @naimaism: Hire women directors, so your music videos won’t just be women in bikinis standing next to a pool.",7
@FOX,0.0,0.0,1.0,0.0,Mon Apr 09 03:19:53 +0000 2018,@aprilwensel 🔥🚨🔥,8
@FOX,0.402,0.0,0.876,0.124,Mon Apr 09 03:13:12 +0000 2018,"Yes, it is my hobby to search event pages for inclusion, diversity and conduct keywords and analyse their strategie… https://t.co/ST58es1WfW",9
@FOX,0.0,0.0,1.0,0.0,Mon Apr 09 03:12:35 +0000 2018,"Ticket sale &gt; having a Code of Conduct? 🤷🏻‍♀️ 

Inclusion can’t be an afterthought. @aahconf @StartupVic 

https://t.co/9dDF5yP9ev",10
@FOX,-0.296,0.306,0.694,0.0,Mon Apr 09 00:11:31 +0000 2018,@itsmisscs @CSSconfeu long time no see 😇,11
@FOX,0.459,0.0,0.667,0.333,Sun Apr 08 07:47:09 +0000 2018,@nonswearyphil Because we’ve discontinued the events. :),12
@FOX,0.637,0.0,0.792,0.208,Sun Apr 08 07:43:36 +0000 2018,I love how some people without understanding of running inclusive events and governance are suggesting someone shou… https://t.co/dpSoYioOBp,13
@FOX,0.0,0.0,1.0,0.0,Sun Apr 08 03:48:10 +0000 2018,"RT @_sagesharp_: If you're someone from a group under-represented in tech, what have conference organizers done that made you feel welcome…",14
@FOX,-0.493,0.132,0.868,0.0,Sun Apr 08 03:41:29 +0000 2018,Let me translate: we dropped one of deeply problematic speakers WE INVITED to speak at our event only after the com… https://t.co/v58T8zVFZK,15
@FOX,0.0,0.0,1.0,0.0,Sun Apr 08 01:59:40 +0000 2018,"@kf I’m wondering the same, I’ve considered them years ago and thought even recently maybe they grew up finally, bu… https://t.co/5AyySyRuXW",16
@FOX,0.822,0.0,0.116,0.884,Sun Apr 08 01:15:33 +0000 2018,"@hypatiadotca Yay, congratulations!",17
@FOX,-0.361,0.122,0.878,0.0,Sun Apr 08 01:02:36 +0000 2018,"@github has been making massive inclusion mistakes since 2014 (if not longer).

There always has been little respon… https://t.co/TfUq6qareN",18
@FOX,0.0,0.0,1.0,0.0,Sun Apr 08 00:59:51 +0000 2018,@patriciarealini 🔥🔥🔥,19
@FOX,0.318,0.0,0.753,0.247,Mon Apr 09 06:18:01 +0000 2018,RT @aprilwensel: Please let this sink in. https://t.co/mVGNssAj4o,20
@FOX,0.67,0.0,0.792,0.208,Mon Apr 09 05:28:37 +0000 2018,"RT @the_patima: *ahem* excuse me, I've kind of just found one of the best things on the internet:

https://t.co/h4IaRZ3RQC

10/10 way to le…",21
@FOX,0.095,0.153,0.678,0.169,Mon Apr 09 05:26:52 +0000 2018,"@itchymutt I understand! 😇 AU actually has 4-5 hour overlap with SF, so it’s quite good. Worse with Europe.",22
@FOX,0.631,0.0,0.795,0.205,Mon Apr 09 04:52:52 +0000 2018,"I believe @buffer is one of the best examples of great hiring practices, but this might be one of my favourite deta… https://t.co/rOP56Hr1o3",23
@FOX,0.0,0.0,1.0,0.0,Mon Apr 09 04:13:14 +0000 2018,"A short introduction to what information should be covered by conference organisers, especially when seeking speake… https://t.co/Hwa3EFtDpB",24
@FOX,0.67,0.0,0.593,0.407,Mon Apr 09 04:04:56 +0000 2018,"@itchymutt ah, understood. Thank you. I guess I don’t qualify then. :)",25
@FOX,0.0,0.0,1.0,0.0,Mon Apr 09 04:02:08 +0000 2018,"@itchymutt — ahh, that product design posting is remote, but only US-based candidates?",26
@FOX,0.0,0.0,1.0,0.0,Mon Apr 09 03:20:20 +0000 2018,"RT @naimaism: Hire women directors, so your music videos won’t just be women in bikinis standing next to a pool.",27
@FOX,0.0,0.0,1.0,0.0,Mon Apr 09 03:19:53 +0000 2018,@aprilwensel 🔥🚨🔥,28
@FOX,0.402,0.0,0.876,0.124,Mon Apr 09 03:13:12 +0000 2018,"Yes, it is my hobby to search event pages for inclusion, diversity and conduct keywords and analyse their strategie… https://t.co/ST58es1WfW",29
@FOX,0.0,0.0,1.0,0.0,Mon Apr 09 03:12:35 +0000 2018,"Ticket sale &gt; having a Code of Conduct? 🤷🏻‍♀️ 

Inclusion can’t be an afterthought. @aahconf @StartupVic 

https://t.co/9dDF5yP9ev",30
@FOX,-0.296,0.306,0.694,0.0,Mon Apr 09 00:11:31 +0000 2018,@itsmisscs @CSSconfeu long time no see 😇,31
@FOX,0.459,0.0,0.667,0.333,Sun Apr 08 07:47:09 +0000 2018,@nonswearyphil Because we’ve discontinued the events. :),32
@FOX,0.637,0.0,0.792,0.208,Sun Apr 08 07:43:36 +0000 2018,I love how some people without understanding of running inclusive events and governance are suggesting someone shou… https://t.co/dpSoYioOBp,33
@FOX,0.0,0.0,1.0,0.0,Sun Apr 08 03:48:10 +0000 2018,"RT @_sagesharp_: If you're someone from a group under-represented in tech, what have conference organizers done that made you feel welcome…",34
@FOX,-0.493,0.132,0.868,0.0,Sun Apr 08 03:41:29 +0000 2018,Let me translate: we dropped one of deeply problematic speakers WE INVITED to speak at our event only after the com… https://t.co/v58T8zVFZK,35
@FOX,0.0,0.0,1.0,0.0,Sun Apr 08 01:59:40 +0000 2018,"@kf I’m wondering the same, I’ve considered them years ago and thought even recently maybe they grew up finally, bu… https://t.co/5AyySyRuXW",36
@FOX,0.822,0.0,0.116,0.884,Sun Apr 08 01:15:33 +0000 2018,"@hypatiadotca Yay, congratulations!",37
@FOX,-0.361,0.122,0.878,0.0,Sun Apr 08 01:02:36 +0000 2018,"@github has been making massive inclusion mistakes since 2014 (if not longer).

There always has been little respon… https://t.co/TfUq6qareN",38
@FOX,0.0,0.0,1.0,0.0,Sun Apr 08 00:59:51 +0000 2018,@patriciarealini 🔥🔥🔥,39
@FOX,-0.128,0.092,0.837,0.071,Sun Apr 08 00:59:39 +0000 2018,RT @patriciarealini: when will people at @github take responsibility &amp; stop using evasive language to try to escape scrutiny for their acti…,40
@FOX,0.0,0.0,1.0,0.0,Sun Apr 08 00:54:14 +0000 2018,ElectronConf: We have published a list of speakers that doesn’t reflect the standards to which we hold ourselves.… https://t.co/ik7ugZwSL1,41
@FOX,0.0,0.0,1.0,0.0,Sun Apr 08 00:50:34 +0000 2018,"Seemingly, this is Github’s response to questions about the Constellation lineup choices. 

The narrative is identi… https://t.co/kRH6SzwazD",42
@FOX,0.0,0.0,1.0,0.0,Sun Apr 08 00:46:50 +0000 2018,"RT @_sagesharp_: So a @github conference organizer invited the CTO of ICE to speak at the Washington D.C. constellation conference.

We sho…",43
@FOX,-0.25,0.091,0.909,0.0,Sun Apr 08 00:22:29 +0000 2018,Github seems to have learned literally zero since that time my tweet made them cancel Electron Conf because there w… https://t.co/HwvCoxuDlj,44
@FOX,0.128,0.133,0.681,0.186,Sat Apr 07 21:39:39 +0000 2018,"RT @BreeNewsome: ""Diversity of opinion"" 🙃
This is another popular term for folks trying to justify giving a platform to hate, bigotry &amp; ign…",45
@FOX,-0.797,0.471,0.529,0.0,Sat Apr 07 07:05:15 +0000 2018,"RT @karlitaliliana: This is deeply, incredibly, heartbreakingly disappointing @github. https://t.co/SvR51feRNR",46
@FOX,0.494,0.0,0.862,0.138,Sat Apr 07 04:19:23 +0000 2018,"I’ve set up my Facebook account 11 years ago and today I’ve requested its deletion. 

Facebook doesn’t care about p… https://t.co/Ui7o9pdetL",47
@FOX,0.0,0.0,1.0,0.0,Fri Apr 06 21:20:24 +0000 2018,If Twitter intentionally breaks third-party apps that’s the last straw for me. The web and native clients are usele… https://t.co/BT4u0K8mEJ,48
@FOX,0.718,0.0,0.572,0.428,Fri Apr 06 09:47:15 +0000 2018,"@pmarsceill ahh, interesting! Might apply for this one. :) https://t.co/vpKnUBFOpJ",49
@FOX,0.0,0.0,1.0,0.0,Fri Apr 06 07:48:45 +0000 2018,@johnbarton 🥂,50
@FOX,0.458,0.0,0.857,0.143,Fri Apr 06 04:35:57 +0000 2018,"RT @aprilwensel: “I absolutely support women in tech…

…unless, of course, it requires me to change my own behavior.”",51
@FOX,0.0,0.151,0.735,0.114,Fri Apr 06 04:33:31 +0000 2018,"RT @ProjectBuddy: Mental illness can make it hard for people to maintain their hygiene.

You should be proud of yourself for brushing your…",52
@FOX,0.586,0.0,0.789,0.211,Fri Apr 06 04:32:32 +0000 2018,"This is an excellent read, especially for fellow men (no matter whether you call yourself an ally or not).

https://t.co/OdzmUzKQdF",53
@FOX,-0.296,0.084,0.916,0.0,Fri Apr 06 02:44:29 +0000 2018,"RT @amyngyn: last: @cindyalvarez on 5 things that no one will tell you (but she will)

1. job descriptions are a lie
2. resumes are not you…",54
@FOX,0.599,0.0,0.731,0.269,Fri Apr 06 01:28:52 +0000 2018,"Number of times I get asked for free diversity and inclusion advice: countless.

Number of times anyone is willing… https://t.co/5AH7KEXyzn",55
@FOX,0.298,0.074,0.795,0.131,Fri Apr 06 00:13:56 +0000 2018,"@adblanche 🙏🏻 agree!

Especially when looking for a new job I’m seeing a lot of talking and very little doing. Heh.",56
@FOX,0.509,0.0,0.708,0.292,Fri Apr 06 00:12:26 +0000 2018,"@hfauq Hah, I’m already chatting to folks there! :)",57
@FOX,0.542,0.0,0.791,0.209,Thu Apr 05 07:56:22 +0000 2018,"RT @AngryBlackLady: Please read and share this. | Hey, @TheAtlantic, Hiring a (Horrible) White Man for ‘Diversity’ Is Gaslighting 101 https…",58
@FOX,0.657,0.0,0.804,0.196,Thu Apr 05 06:31:30 +0000 2018,"The Atlassian state of diversity and inclusion report in US tech is incredibly well-put. Great work @adblanche, et… https://t.co/ygSFBJyoAd",59
@FOX,0.459,0.0,0.571,0.429,Thu Apr 05 06:19:36 +0000 2018,@evanderkoogh 📬 hi at https://t.co/vah0lKcYeo :),60
@FOX,0.637,0.0,0.743,0.257,Thu Apr 05 06:18:01 +0000 2018,"@evanderkoogh 👋 Yep, I’m still having conversations with people :) 

Would you mind emailing me with more details?",61
@FOX,0.0,0.0,1.0,0.0,Thu Apr 05 05:49:51 +0000 2018,👏🏻 💯  https://t.co/XJcfmLw1qD,62
@FOX,0.493,0.0,0.825,0.175,Thu Apr 05 00:17:15 +0000 2018,I’m still on the look to find my next job and work with good people! 😇 https://t.co/ZdZZSrB2xK,63
@FOX,-0.361,0.106,0.894,0.0,Wed Apr 04 22:26:57 +0000 2018,"I’ve been treated as if I’m clueless or just at an event as a “partner from outside of tech”.

I had this conversat… https://t.co/EmLnVTaiKX",64
@FOX,-0.34,0.112,0.888,0.0,Wed Apr 04 22:22:33 +0000 2018,When me and my partner (both technical) meet people at events a considerable amount of men doesn’t even bother intr… https://t.co/CnQ6Tl7quk,65
@FOX,0.571,0.0,0.822,0.178,Wed Apr 04 10:49:47 +0000 2018,"@CSS_Conf_AR The website looks fabulous!

However, I’ve noticed that the Code of Conduct is hot-linked, which means… https://t.co/MUDGkmNWLv",66
@FOX,0.214,0.0,0.764,0.236,Wed Apr 04 10:44:43 +0000 2018,"@OphelieLechat Definitely not Sprint, but this. https://t.co/at5ho81nni",67
@FOX,0.71,0.0,0.704,0.296,Wed Apr 04 07:33:49 +0000 2018,"This resource for mental health and self care is incredible, I wish I have seen it earlier. https://t.co/nbx4ghZ1gI",68
@FOX,0.796,0.0,0.426,0.574,Tue Apr 03 22:55:45 +0000 2018,@anildash Thank you! Just wanted to make sure. :),69
@FOX,0.0,0.0,1.0,0.0,Tue Apr 03 22:38:17 +0000 2018,@anildash Hey Anil 👋🏻 is this remote US or remote anywhere? Asking because it’s aligned with what I’m looking for :… https://t.co/XVExPFLEpz,70
@FOX,0.0,0.0,1.0,0.0,Tue Apr 03 00:37:10 +0000 2018,"RT @alicegoldfuss: ICYMI
1. @RealSexyCyborg asks @VICE not to report on her relationship status
2. @VICE does so anyway
3. @RealSexyCyborg…",71
@FOX,0.402,0.0,0.895,0.105,Sat Mar 31 22:25:16 +0000 2018,"RT @adblanche: Reshare, because we need White #women doing the work to help their siblings of color to get real diversity in tech. #changet…",72
@FOX,0.0,0.0,1.0,0.0,Sat Mar 31 03:40:35 +0000 2018,RT @cedfunches: Let that marinate a bit... http://t.co/fiijZDPo7K,73
@FOX,0.361,0.0,0.828,0.172,Fri Mar 30 23:19:30 +0000 2018,"RT @kylietimpani: Hey, what design conferences do you recommend? Anywhere in the world.",74
@FOX,0.459,0.0,0.812,0.188,Fri Mar 30 05:44:06 +0000 2018,@glenngillen I can tell a lot from about / careers pages and how a business conducts themselves. :),75
@FOX,-0.477,0.14,0.86,0.0,Fri Mar 30 02:33:57 +0000 2018,RT @jessamyn: NYTimes releases Diversity and Inclusion Report. With graphs that have differing Y axes that subtly give the wrong impression…,76
@FOX,0.44,0.0,0.828,0.172,Thu Mar 29 22:58:07 +0000 2018,"@mjmichellekim also, thanks to you I’ve just discovered you can pitch pieces to Quartz 🙇🏻‍♀️",77
@FOX,0.0,0.0,1.0,0.0,Thu Mar 29 22:53:52 +0000 2018,"“To achieve lasting change, you have to focus on something bigger than what you can measure in the short-term.” 

Y… https://t.co/4b5womubML",78
@FOX,0.273,0.0,0.896,0.104,Thu Mar 29 22:48:43 +0000 2018,"I’m one of those people who create a spreadsheet for all the organisations I’m interviewing with, gather their dive… https://t.co/2RsVggo5yI",79
@FOX,0.0,0.0,1.0,0.0,Thu Mar 29 08:14:48 +0000 2018,@noopkat I subscribe to this newsletter,80
@FOX,0.475,0.145,0.661,0.194,Thu Mar 29 05:36:01 +0000 2018,"@kissane Sorry for being unclear! I think citation is great, I often found resources I haven’t seen before, plus al… https://t.co/jcD3ZGYM7m",81
@FOX,0.0,0.0,1.0,0.0,Thu Mar 29 05:14:15 +0000 2018,"@kissane So the approach of just hot linking to a website out there without considering how people could report, wh… https://t.co/MrFZRDGLY6",82
@FOX,0.0,0.0,1.0,0.0,Thu Mar 29 05:01:57 +0000 2018,Just to clarify: linking to https://t.co/a6Ht7BpUMZ or other examples out there doesn’t constitute an inclusion or… https://t.co/tktVbndmgi,83
@FOX,0.493,0.083,0.715,0.203,Thu Mar 29 05:00:16 +0000 2018,"@kissane Yeah, that is good! I meant the events that link directly to public Code of Conducts that have no contact details, etc.",84
@FOX,0.0,0.0,1.0,0.0,Thu Mar 29 04:47:52 +0000 2018,"If a Code of Conduct of an event links to one of the community-hosted, external CoCs, what it tells me is that the… https://t.co/K27uhTjXbg",85
@FOX,0.34,0.0,0.876,0.124,Thu Mar 29 03:15:10 +0000 2018,"AirBnB giving out user data to the Chinese government, Facebook discriminating through ads and leaking user informa… https://t.co/lAHF6sJuKG",86
@FOX,0.661,0.0,0.747,0.253,Thu Mar 29 03:12:44 +0000 2018,"RT @sw: This is so exciting, @triketora lands in the Southern Hemisphere! 🎉🐧🐳 https://t.co/I5czjV84uE",87
@FOX,0.586,0.0,0.789,0.211,Wed Mar 28 21:24:26 +0000 2018,"Thank you for the shout-out to inclusion at CSSConf AU @kylietimpani 🙇🏻‍♀️

Make sure you read the entire interview… https://t.co/S21RBI6s2y",88
@FOX,0.734,0.0,0.708,0.292,Wed Mar 28 09:34:35 +0000 2018,"RT @Future_Females: Happy #MuslimWomensMonth ! Today we're watching one of our favourite advocates for tolerance and diversity, @yassmin_a…",89
@FOX,0.822,0.0,0.602,0.398,Wed Mar 28 06:25:50 +0000 2018,I love how sometimes people advise underrepresented groups to take on opportunities that require significant salary… https://t.co/eYww0rgKAE,90
@FOX,0.44,0.0,0.879,0.121,Wed Mar 28 06:02:55 +0000 2018,RT @catehstn: Discovering the five causes of burnout that are not overwork informed this approach. It’s such a useful way to understand bur…,91
@FOX,0.0,0.0,1.0,0.0,Wed Mar 28 05:37:09 +0000 2018,"A Tim Tam a day keeps the doctor away.

—ancient Australian proverb",92
@FOX,-0.772,0.271,0.729,0.0,Wed Mar 28 01:59:26 +0000 2018,"I’ve been watching Big Little Lies lately, and the portrayal of the complexity of abusive relationships is both exc… https://t.co/qMNxveax5O",93
@FOX,0.42,0.0,0.417,0.583,Wed Mar 28 01:44:18 +0000 2018,@RedRoxProjects Thank you! 💐,94
@FOX,0.0,0.0,1.0,0.0,Wed Mar 28 01:15:30 +0000 2018,@OphelieLechat 💓,95
@FOX,0.077,0.0,0.929,0.071,Wed Mar 28 00:36:44 +0000 2018,"This, a thousand times for job interviews or ”I just want to catch up and talk about things”. https://t.co/5AA2d4vkwd",96
@FOX,0.0,0.0,1.0,0.0,Wed Mar 28 00:17:46 +0000 2018,@SaskiaFairfull North Melbourne Meat Market.,97
@FOX,0.42,0.0,0.417,0.583,Tue Mar 27 23:50:53 +0000 2018,@SaskiaFairfull Thank you!,98
@FOX,0.743,0.0,0.656,0.344,Tue Mar 27 23:41:20 +0000 2018,"This incredible venue plus my art direction skills. I’m pretty proud of myself.

💖 https://t.co/st8XZOoc4y",99
@nytimes,0.0,0.0,1.0,0.0,Mon Apr 09 18:00:21 +0000 2018,"President Trump ""is always speaking to a proximate audience; unlike other presidents, the speaking, not the speech,… https://t.co/wImyJJ353V",0
@nytimes,0.402,0.0,0.881,0.119,Mon Apr 09 17:50:03 +0000 2018,RT @MichaelPaulson: NYC playbills from the 18th and 19th centuries will be digitized and searchable at @MuseumofCityNY with boost from @NEH…,1
@nytimes,0.0,0.0,1.0,0.0,Mon Apr 09 17:40:10 +0000 2018,President Trump said that he will meet with Kim Jong-un in May or early June https://t.co/c0x2DD3Qs2,2
@nytimes,-0.103,0.154,0.75,0.096,Mon Apr 09 17:30:09 +0000 2018,"“It was my mistake, and I’m sorry. I started Facebook, I run it, and I’m responsible for what happens here,” Mark Z… https://t.co/BnvctJCv1N",3
@nytimes,0.262,0.0,0.886,0.114,Mon Apr 09 17:20:09 +0000 2018,"Cynthia Nixon: ""We built the Erie Canal! We can’t fix the subway? Are you kidding me?"" https://t.co/urfn3iJWvz",4
@nytimes,-0.296,0.091,0.909,0.0,Mon Apr 09 17:10:06 +0000 2018,RT @AllMattNYT: The Facebook app used to harvest data for Cambridge Analytica had one function: to scrape profile data. There was no “in-ap…,5
@nytimes,0.0,0.0,1.0,0.0,Mon Apr 09 17:00:21 +0000 2018,Why you should get the new shingles vaccine https://t.co/xaK1AGl8up,6
@nytimes,0.493,0.0,0.803,0.197,Mon Apr 09 16:50:07 +0000 2018,"Move over, Elsa. The most entertaining ice queen on Broadway is Regina George. https://t.co/ONSXYvF14Z",7
@nytimes,-0.557,0.173,0.827,0.0,Mon Apr 09 16:45:06 +0000 2018,RT @readercenter: Confused about the trade conflict between the U.S. and China? Tweet us your questions and we will answer some LIVE from t…,8
@nytimes,0.318,0.0,0.901,0.099,Mon Apr 09 16:40:06 +0000 2018,"""Perhaps for the first time in a very long time, maybe the first time ever, people are beginning to entertain the p… https://t.co/LwHMBJRCRt",9
@nytimes,0.25,0.094,0.769,0.137,Mon Apr 09 16:30:05 +0000 2018,"RT @jasondhorowitz: In major document on holiness, Pope Francis, seeming to brushback conservative critics, says caring for migrants and th…",10
@nytimes,0.0,0.0,1.0,0.0,Mon Apr 09 16:20:07 +0000 2018,How Mark Zuckerberg is cramming for his congressional hearings https://t.co/BZaWkSmwz8,11
@nytimes,0.0,0.0,1.0,0.0,Mon Apr 09 16:10:05 +0000 2018,Uber found that people who use Jump Bikes travel about the same distance as people who use the company's app to rid… https://t.co/vo7p9mA6qo,12
